headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1topic|metadata.mods.subject@authority|metadata.mods.subject@valueURI|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_130|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000230_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A130|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4505|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|    |    |    |    |    |    |    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85049328|Flowering trees|Slide 17, Yellow Wood (Cladrastic), (New Number = 91)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide of flowers on the American Yellowwood tree.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_131|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000231_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A131|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|naf|http://id.loc.gov/authorities/names/n85000308|University of Tennessee, Knoxville. Department of Botany|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4506|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh00004645|Lemon balm|    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh2008120720|Flowers--United States|    |    |    |Slide 18, Bee Balm (Monarda), (New Number = 76)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide of Bee Balm flowers|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_132|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000232_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A132|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4507|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|    |    |    |    |    |    |    |    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85047836|Ferns|Slide 19, Mountain Ferns, (New Number = 80)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide of mountain fern plants.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_133|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000233_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A133|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4508|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 20, Mrs. Will Hazz Dogwood, (New Number = 11)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide of Dogwoods in a garden.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_134|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000234_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A134|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4509|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 21, Mrs. B. A. Morton, (New Number = 25)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of Dogwood trees at the house of Mrs. B. A. Morton.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_135|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000235_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A135|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4510|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 22, Mrs. B. A. Morton, (New Number = 26)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of Dogwood trees.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_136|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000236_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A136|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4511|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 23, Mrs. B. A. Morton, (New Number = 27)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of Dogwood trees.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_137|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000237_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A137|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4512|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 24, Mrs. A. F. Sanford, (New Number = 46)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden.|still image
2018-05-03T23:10:18Z|oai:utklib:knoxgardens_138|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000239_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A138|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4513|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 26, Mrs. A. F. Sanford, (New Number = 44)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_139|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000240_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A139|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4514|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 27, Mrs. A. F. Sanford, (New Number = 47)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of pond in a garden.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_140|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000241_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A140|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4515|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 28, Mrs. A. F. Sanford, (New Number = 41)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide of lily pad pond in a garden.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_141|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000242_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A141|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4516|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 29, Mrs. A. F. Sanford, (New Number = 45)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden pond.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_142|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000243_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A142|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Knoxville Garden Club|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4517|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 30, Lesty Ins Watte, (New Number = 18)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of patio.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_143|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000244_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A143|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4518|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 31, Mrs. A. F. Sanford, (New Number = 48)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden stone wall and gate.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_144|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000246_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A144|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Knoxville Garden Club|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4519|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 33, Williams, Mrs. Frank, (New Number = 57)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photos of gardens.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_145|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000247_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A145|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Knoxville Garden Club|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4520|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 34, Williams, Mrs. Frank, (New Number = 55)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of flowers in garden.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_146|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000248_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A146|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Knoxville Garden Club|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4521|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 35, Williams, Mrs. Frank, (New Number = 57)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_147|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000249_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A147|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4522|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 36, Mrs. Brom Prossor, (New Number = 29)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of driveway in gardens.|still image
2018-05-03T23:10:19Z|oai:utklib:knoxgardens_148|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000250_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A148|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4523|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 37, Mrs. Brom Prossor, (New Number = 30)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of gardens.|still image
2018-05-03T23:10:20Z|oai:utklib:knoxgardens_149|collections_knoxgardens|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000463_000251_0001|local|https://digital.lib.utk.edu/collections/islandora/object/knoxgardens%3A149|zxx|iso639-2b|code|    |University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |Jim Thompson Company|1930 - 1939|1930|edtf|yes|start|1939|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4524|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.1324|local|Knoxville Gardens Slides|Collection|host|lcsh|http://id.loc.gov/authorities/subjects/sh85103022|Plants, Ornamental|    |    |    |    |    |    |Gardens--Tennessee--Knoxville--History--20th century--Photographs|    |    |    |Slide 38, Mrs. Brom Prossor, (New Number = 32)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Glass slide photo of garden path.|still image
